inst,label,pred,error,prediction
1224,4,4,,0.525
1225,4,4,,0.465
1226,1,1,,0.999
1227,4,4,,0.521
1228,1,1,,0.973
1229,13,13,,0.999
1230,13,13,,0.999
1231,1,1,,0.999
1232,13,13,,0.999
1233,7,9,+,0.455
1234,7,7,,0.991
1235,7,7,,0.991
1236,6,12,+,0.319
1237,6,9,+,0.42
1238,13,13,,0.999
1239,13,13,,0.999
1240,6,4,+,0.307
1241,13,13,,0.999
1242,8,11,+,0.368
1243,9,4,+,0.527
1244,9,9,,0.392
1245,0,0,,0.972
1246,9,9,,0.353
1247,8,8,,0.504
1248,10,9,+,0.408
1249,8,8,,0.588
1250,0,0,,0.977
1251,0,0,,0.979
1252,8,11,+,0.354
1253,10,1,+,0.864
1254,0,0,,0.97
1255,9,9,,0.388
1256,9,9,,0.41
1257,0,0,,0.981
1258,9,9,,0.364
1259,0,0,,0.968
1260,3,3,,0.783
1261,3,3,,0.871
1262,3,3,,0.89
1263,5,5,,0.648
1264,5,5,,0.547
1265,3,3,,0.779
1266,8,5,+,0.128
1267,8,5,+,0.125
1268,8,5,+,0.127
1269,8,5,+,0.126
1270,8,5,+,0.13
1271,5,5,,0.128
1272,5,5,,0.125
1273,1,5,+,0.127
1274,1,5,+,0.134
1275,5,5,,0.13
1276,1,5,+,0.125
1277,5,5,,0.13
1278,1,5,+,0.128
1279,12,5,+,0.125
1280,6,5,+,0.129
1281,1,5,+,0.126
1282,6,5,+,0.129
1283,1,5,+,0.133
1284,7,5,+,0.132
1285,7,5,+,0.133
1286,7,5,+,0.128
1287,7,5,+,0.13
1288,7,5,+,0.128
1289,7,5,+,0.129
1290,0,5,+,0.129
1291,13,13,,0.999
1292,10,5,+,0.13
1293,13,13,,0.999
1294,0,5,+,0.136
1295,13,13,,0.999
1296,9,5,+,0.127
1297,13,13,,0.999
1298,13,13,,0.999
1299,0,5,+,0.127
1300,13,13,,0.999
1301,13,13,,0.999
1302,13,13,,0.999
1303,13,13,,0.999
1304,13,13,,0.999
1305,3,5,+,0.126
1306,3,5,+,0.127
1307,3,5,+,0.127
1308,13,13,,0.999
1309,13,13,,0.999
1310,3,5,+,0.13
1311,4,5,+,0.128
1312,4,5,+,0.126
1313,2,5,+,0.13
1314,3,5,+,0.126
1315,13,13,,0.999
1316,4,5,+,0.132
1317,4,5,+,0.129
1318,4,5,+,0.126
1319,13,13,,0.999
1320,13,13,,0.997
1321,13,13,,1
1322,13,13,,0.999
1323,13,13,,0.996
1324,13,13,,0.999
1325,13,13,,0.999
1326,13,13,,0.998
1327,13,13,,0.997
1328,13,13,,0.999
1329,13,13,,0.999
1330,13,13,,0.999
1331,13,13,,0.999
1332,13,13,,0.998
1333,13,13,,1
1334,13,13,,0.999
1335,13,13,,1
1336,13,13,,0.999
1337,13,13,,0.999
1338,13,13,,0.999
1339,13,13,,0.999
1340,13,13,,0.996
1341,13,13,,0.996
1342,13,13,,0.999
1343,13,13,,0.999
1344,13,13,,0.999
1345,13,13,,1
1346,13,13,,0.999
1347,13,13,,0.999
1348,13,13,,0.998
1349,13,13,,1
1350,13,13,,0.999
1351,13,13,,0.999
1352,10,5,+,0.232
1353,2,5,+,0.232
1354,10,10,,0.533
1355,13,13,,0.998
1356,2,5,+,0.232
1357,13,13,,0.998
1358,10,5,+,0.232
1359,13,13,,0.998
1360,2,5,+,0.232
1361,13,13,,0.998
1362,2,5,+,0.232
1363,2,5,+,0.232
1364,3,5,+,0.232
1365,3,5,+,0.232
1366,3,9,+,0.56
1367,9,12,+,0.255
1368,9,4,+,0.333
1369,8,5,+,0.232
1370,8,5,+,0.232
1371,13,13,,0.998
1372,13,13,,0.998
1373,13,13,,0.998
1374,7,5,+,0.232
1375,7,5,+,0.232
1376,8,12,+,0.327
1377,13,13,,0.998
1378,13,13,,0.998
1379,7,5,+,0.232
1380,11,5,+,0.232
1381,13,13,,0.998
1382,12,12,,0.309
1383,13,13,,0.998
1384,11,5,+,0.232
1385,12,12,,0.306
1386,13,13,,0.998
1387,5,5,,0.232
1388,5,5,,0.232
1389,5,5,,0.232
1390,13,13,,0.999
1391,13,13,,0.999
1392,3,3,,0.804
1393,3,3,,0.763
1394,5,11,+,0.219
1395,3,3,,0.863
1396,13,13,,0.999
1397,13,13,,0.999
1398,13,13,,0.999
1399,2,2,,0.742
1400,2,5,+,0.639
1401,11,6,+,0.382
1402,11,8,+,0.443
1403,11,11,,0.346
1404,2,2,,0.589
1405,2,2,,0.589
1406,4,4,,0.504
1407,4,4,,0.516
1408,4,4,,0.518
1409,13,13,,0.999
1410,13,13,,0.999
1411,13,13,,0.999
1412,1,1,,0.999
1413,13,13,,0.999
1414,1,1,,0.947
1415,13,13,,0.999
1416,13,13,,0.999
1417,13,13,,0.999
1418,13,13,,0.999
1419,13,13,,0.999
1420,9,9,,0.435
1421,9,4,+,0.513
1422,9,9,,0.342
1423,8,4,+,0.328
1424,9,0,+,0.581
1425,10,3,+,0.483
1426,0,0,,0.973
1427,5,5,,0.5
1428,0,0,,0.98
1429,9,9,,0.341
1430,5,5,,0.627
1431,5,5,,0.692
1432,8,5,+,0.126
1433,5,5,,0.129
1434,5,5,,0.131
1435,12,5,+,0.128
1436,12,5,+,0.131
1437,6,5,+,0.128
1438,1,5,+,0.13
1439,1,5,+,0.125
1440,10,5,+,0.126
1441,9,5,+,0.127
1442,10,5,+,0.125
1443,10,5,+,0.13
1444,0,5,+,0.126
1445,13,13,,0.998
1446,13,13,,0.999
1447,9,5,+,0.128
1448,13,13,,0.999
1449,3,5,+,0.131
1450,3,5,+,0.127
1451,13,13,,0.999
1452,3,5,+,0.128
1453,13,13,,0.999
1454,2,5,+,0.127
1455,13,13,,0.999
1456,2,5,+,0.129
1457,2,5,+,0.126
1458,4,5,+,0.125
1459,13,13,,0.998
1460,13,13,,0.999
1461,13,13,,0.995
1462,13,13,,1
1463,13,13,,0.999
1464,13,13,,0.999
1465,13,13,,0.996
1466,13,13,,0.999
1467,13,13,,0.999
1468,13,13,,0.998
1469,13,13,,0.998
1470,13,13,,0.997
1471,13,13,,0.999
1472,13,13,,0.999
1473,13,13,,0.998
1474,13,13,,1
1475,13,13,,1
1476,13,13,,0.999
1477,13,13,,0.999
1478,13,13,,0.999
1479,13,13,,0.999
1480,13,13,,0.998
1481,13,13,,0.999
1482,13,13,,0.999
1483,13,13,,0.995
1484,13,13,,0.999
1485,13,13,,0.999
1486,13,13,,0.998
1487,13,13,,0.998
1488,10,5,+,0.232
1489,13,13,,0.998
1490,2,10,+,0.612
1491,13,13,,0.998
1492,13,13,,0.998
1493,3,5,+,0.232
1494,3,12,+,0.32
1495,3,12,+,0.327
1496,9,2,+,0.74
1497,8,5,+,0.232
1498,9,5,+,0.232
1499,9,12,+,0.32
1500,13,13,,0.998
1501,13,13,,0.998
1502,7,5,+,0.232
1503,13,13,,0.998
1504,13,13,,0.998
1505,13,13,,0.998
1506,13,13,,0.998
1507,13,13,,0.998
1508,12,12,,0.328
1509,12,5,+,0.232
1510,11,4,+,0.309
1511,12,5,+,0.232
1512,13,13,,0.998
1513,13,13,,0.998
1514,6,12,+,0.314
1515,4,5,+,0.232
1516,6,5,+,0.232
1517,4,4,,0.335
1518,4,12,+,0.323
1519,5,5,,0.232
1520,13,13,,0.999
1521,13,13,,0.999
1522,13,13,,0.998
1523,13,13,,0.999
1524,3,3,,0.869
1525,13,13,,0.999
1526,3,9,+,0.528
1527,12,12,,0.257
1528,13,13,,0.999
1529,3,3,,0.828
1530,2,5,+,0.523
1531,12,12,,0.345
1532,12,12,,0.305
1533,2,2,,0.589
1534,2,2,,0.639
1535,2,2,,0.904
1536,4,11,+,0.422
1537,4,4,,0.492
1538,4,4,,0.517
1539,4,4,,0.498
1540,13,13,,0.999
1541,13,13,,0.998
1542,1,1,,0.995
1543,13,13,,0.999
1544,6,12,+,0.302
1545,13,13,,0.999
1546,13,13,,0.999
1547,6,9,+,0.418
1548,13,13,,0.999
1549,9,9,,0.357
1550,10,9,+,0.38
1551,9,9,,0.379
1552,5,5,,0.648
1553,5,5,,0.589
1554,8,5,+,0.127
1555,8,5,+,0.126
1556,6,5,+,0.127
1557,12,5,+,0.127
1558,12,5,+,0.13
1559,5,5,,0.129
1560,1,5,+,0.127
1561,1,5,+,0.125
1562,12,5,+,0.128
1563,7,5,+,0.128
1564,7,5,+,0.135
1565,7,5,+,0.128
1566,10,5,+,0.128
1567,10,5,+,0.128
1568,0,5,+,0.125
1569,11,5,+,0.129
1570,9,5,+,0.127
1571,13,13,,0.999
1572,13,13,,0.999
1573,3,5,+,0.136
1574,13,13,,0.999
1575,13,13,,0.999
1576,3,5,+,0.128
1577,2,5,+,0.127
1578,4,5,+,0.131
1579,4,5,+,0.124
1580,13,13,,0.998
1581,13,13,,0.999
1582,13,13,,0.997
1583,13,13,,0.999
1584,13,13,,0.997
1585,13,13,,0.996
1586,13,13,,0.997
1587,13,13,,0.996
1588,13,13,,0.999
1589,13,13,,0.997
1590,13,13,,0.999
1591,13,13,,0.995
1592,13,13,,0.999
1593,13,13,,0.999
1594,13,13,,0.999
1595,13,13,,1
1596,13,13,,0.999
1597,13,13,,0.999
1598,13,13,,0.998
1599,13,13,,0.999
1600,13,13,,0.999
1601,13,13,,0.998
1602,13,13,,0.998
1603,13,13,,0.999
1604,13,13,,0.999
1605,13,13,,1
1606,13,13,,0.998
1607,10,5,+,0.232
1608,13,13,,0.998
1609,13,13,,0.998
1610,2,5,+,0.232
1611,10,10,,0.698
1612,10,5,+,0.232
1613,13,13,,0.998
1614,3,5,+,0.232
1615,3,12,+,0.257
1616,3,12,+,0.304
1617,13,13,,0.998
1618,13,13,,0.998
1619,13,13,,0.998
1620,11,9,+,0.751
1621,12,5,+,0.232
1622,11,5,+,0.232
1623,13,13,,0.998
1624,13,13,,0.998
1625,6,9,+,0.79
1626,4,5,+,0.232
1627,5,5,,0.232
1628,13,13,,0.999
1629,13,13,,0.999
1630,13,13,,0.999
1631,13,13,,0.999
1632,13,13,,0.999
1633,13,13,,0.999
1634,13,13,,0.999
1635,3,3,,0.864
1636,5,5,,0.555
1637,11,4,+,0.44
1638,11,8,+,0.524
1639,11,4,+,0.435
1640,11,11,,0.403
1641,2,10,+,0.546
1642,11,4,+,0.414
1643,2,2,,0.589
1644,4,4,,0.525
1645,4,4,,0.524
1646,4,4,,0.498
1647,13,13,,0.999
1648,13,13,,0.999
1649,1,1,,0.995
1650,13,13,,0.999
1651,1,1,,0.999
1652,1,10,+,0.968
1653,7,7,,0.991
1654,6,12,+,0.544
1655,6,9,+,0.341
1656,6,12,+,0.336
1657,13,13,,0.999
1658,6,9,+,0.354
1659,13,13,,0.999
1660,6,12,+,0.446
1661,13,13,,0.999
1662,13,13,,0.999
1663,8,8,,0.563
1664,13,13,,0.999
1665,8,4,+,0.356
1666,8,5,+,0.312
1667,10,11,+,0.408
1668,13,13,,0.999
1669,9,4,+,0.431
1670,5,5,,0.54
1671,1,5,+,0.129
1672,1,5,+,0.133
1673,12,5,+,0.126
1674,1,5,+,0.128
1675,6,5,+,0.124
1676,12,5,+,0.125
1677,7,5,+,0.131
1678,11,5,+,0.126
1679,0,5,+,0.129
1680,9,5,+,0.126
1681,10,5,+,0.127
1682,9,5,+,0.125
1683,10,5,+,0.129
1684,13,13,,0.999
1685,9,5,+,0.128
1686,9,5,+,0.132
1687,13,13,,0.999
1688,13,13,,0.999
1689,2,5,+,0.124
1690,2,5,+,0.129
1691,13,13,,0.999
1692,3,5,+,0.265
1693,13,13,,0.999
1694,13,13,,0.999
1695,4,5,+,0.137
1696,4,5,+,0.132
1697,13,13,,0.999
1698,4,5,+,0.125
1699,13,13,,0.999
1700,13,13,,0.996
1701,13,13,,0.995
1702,13,13,,0.996
1703,13,13,,0.999
1704,13,13,,0.997
1705,13,13,,1
1706,13,13,,0.999
1707,13,13,,0.999
1708,13,13,,0.997
1709,13,13,,0.999
1710,13,13,,0.999
1711,13,13,,0.999
1712,13,13,,0.997
1713,13,13,,0.998
1714,13,13,,0.999
1715,13,13,,0.999
1716,13,13,,1
1717,13,13,,0.999
1718,13,13,,0.998
1719,2,5,+,0.232
1720,13,13,,0.998
1721,13,13,,0.998
1722,13,13,,0.998
1723,2,5,+,0.232
1724,10,5,+,0.232
1725,13,13,,0.998
1726,3,12,+,0.377
1727,9,5,+,0.232
1728,9,4,+,0.176
1729,8,5,+,0.232
1730,8,12,+,0.329
1731,13,13,,0.998
1732,13,13,,0.998
1733,13,13,,0.998
1734,13,13,,0.998
1735,13,13,,0.998
1736,13,13,,0.998
1737,13,13,,0.998
1738,13,13,,0.998
1739,12,5,+,0.232
1740,1,1,,0.967
1741,1,1,,0.823
1742,6,12,+,0.32
1743,13,13,,0.998
1744,5,5,,0.232
1745,5,2,+,0.579
1746,5,4,+,0.362
1747,13,13,,0.999
1748,12,12,,0.324
1749,5,5,,0.65
1750,12,12,,0.307
1751,3,3,,0.862
1752,2,2,,0.645
1753,11,4,+,0.41
1754,2,10,+,0.537
1755,4,4,,0.446
1756,4,4,,0.509
1757,4,4,,0.487
1758,1,1,,0.999
1759,13,13,,0.999
1760,1,1,,0.999
1761,1,1,,0.999
1762,13,13,,0.999
1763,13,13,,0.999
1764,13,13,,0.999
1765,6,9,+,0.283
1766,6,4,+,0.379
1767,6,6,,0.253
1768,7,9,+,0.364
1769,13,13,,0.999
1770,13,13,,0.999
1771,8,8,,0.698
1772,13,13,,0.999
1773,13,13,,0.999
1774,10,3,+,0.861
1775,10,1,+,0.947
1776,10,9,+,0.351
1777,9,9,,0.353
1778,8,8,,0.527
1779,8,5,+,0.124
1780,6,5,+,0.127
1781,6,5,+,0.13
1782,1,5,+,0.126
1783,12,5,+,0.126
1784,6,5,+,0.126
1785,1,5,+,0.124
1786,12,5,+,0.13
1787,1,5,+,0.13
1788,7,5,+,0.129
1789,7,5,+,0.128
1790,11,5,+,0.126
1791,13,13,,0.999
1792,10,5,+,0.124
1793,11,5,+,0.129
1794,13,13,,0.999
1795,13,13,,0.999
1796,13,13,,0.998
1797,9,5,+,0.129
1798,13,13,,0.999
1799,13,13,,0.999
1800,13,13,,0.999
1801,13,13,,0.999
1802,13,13,,0.999
1803,4,5,+,0.125
1804,13,13,,0.999
1805,13,13,,0.999
1806,13,13,,0.999
1807,2,5,+,0.129
1808,4,5,+,0.128
1809,13,13,,0.999
1810,13,13,,0.999
1811,13,13,,0.999
1812,13,13,,0.999
1813,13,13,,1
1814,13,13,,1
1815,13,13,,0.997
1816,13,13,,1
1817,13,13,,0.999
1818,13,13,,0.998
1819,13,13,,0.996
1820,13,13,,0.998
1821,13,13,,1
1822,13,13,,0.998
1823,13,13,,0.999
1824,13,13,,0.999
1825,13,13,,1
1826,13,13,,0.999
1827,13,13,,0.999
1828,13,13,,0.999
1829,13,13,,0.999
1830,13,13,,0.999
1831,13,13,,0.999
1832,13,13,,0.999
1833,13,13,,0.999
1834,13,13,,0.999
1835,13,13,,0.997
1836,13,13,,0.996
1837,13,13,,0.996
1838,13,13,,0.999
1839,13,13,,0.999
1840,13,13,,0.999
1841,13,13,,0.999
1842,13,13,,0.999
1843,13,13,,0.999
1844,13,13,,0.996
1845,13,13,,0.996
1846,13,13,,1
1847,13,13,,0.996
1848,13,13,,0.999
1849,13,13,,0.997
1850,13,13,,0.999
1851,13,13,,0.999
1852,13,13,,0.999
1853,13,13,,0.999
1854,13,13,,0.999
1855,13,13,,0.998
1856,13,13,,0.998
1857,10,10,,0.548
1858,13,13,,0.998
1859,2,5,+,0.232
1860,13,13,,0.998
1861,2,5,+,0.232
1862,3,12,+,0.308
1863,3,12,+,0.311
1864,9,5,+,0.232
1865,9,5,+,0.232
1866,9,4,+,0.342
1867,9,4,+,0.176
1868,13,13,,0.998
1869,13,13,,0.998
1870,8,5,+,0.232
1871,13,13,,0.998
1872,8,5,+,0.232
1873,13,13,,0.998
1874,11,5,+,0.232
1875,11,5,+,0.232
1876,13,13,,0.998
1877,12,4,+,0.288
1878,13,13,,0.998
1879,12,12,,0.362
1880,11,11,,0.55
1881,12,12,,0.311
1882,13,13,,0.998
1883,13,13,,0.998
1884,13,13,,0.998
1885,1,1,,0.998
1886,13,13,,0.998
1887,6,5,+,0.232
1888,1,10,+,0.552
1889,1,1,,0.957
1890,4,12,+,0.324
1891,1,10,+,0.544
1892,4,12,+,0.325
1893,4,12,+,0.311
1894,5,9,+,0.721
1895,5,5,,0.232
1896,13,13,,0.999
1897,13,13,,0.999
1898,13,13,,0.999
1899,3,3,,0.773
1900,13,13,,0.999
1901,12,12,,0.319
1902,12,4,+,0.463
1903,12,12,,0.33
1904,2,2,,0.742
1905,12,11,+,0.498
1906,3,3,,0.837
1907,11,9,+,0.393
1908,11,6,+,0.408
1909,2,2,,0.64
1910,2,10,+,0.537
1911,11,9,+,0.407
1912,11,4,+,0.296
1913,4,11,+,0.362
1914,4,4,,0.462
1915,4,11,+,0.428
1916,4,4,,0.495
1917,13,13,,0.999
1918,4,4,,0.502
1919,4,4,,0.582
1920,1,1,,0.985
1921,13,13,,0.999
1922,13,13,,0.999
1923,1,1,,0.999
1924,13,13,,0.999
1925,6,5,+,0.419
1926,7,7,,0.991
1927,13,13,,0.999
1928,13,13,,0.999
1929,13,13,,0.999
1930,10,3,+,0.462
1931,9,9,,0.355
1932,9,9,,0.403
1933,0,0,,0.977
1934,8,5,+,0.36
1935,9,9,,0.439
1936,9,9,,0.373
1937,10,10,,0.588
1938,4,5,+,0.128
1939,4,5,+,0.132
1940,5,5,,0.142
1941,5,5,,0.128
1942,6,5,+,0.127
1943,6,5,+,0.127
1944,1,5,+,0.126
1945,1,5,+,0.128
1946,7,5,+,0.129
1947,7,5,+,0.127
1948,10,5,+,0.223
1949,0,5,+,0.13
1950,9,5,+,0.128
1951,10,5,+,0.135
1952,13,13,,0.999
1953,0,5,+,0.126
1954,10,5,+,0.398
1955,11,5,+,0.127
1956,9,5,+,0.125
1957,13,13,,0.999
1958,13,13,,0.999
1959,13,13,,0.999
1960,13,13,,0.998
1961,13,13,,0.999
1962,3,5,+,0.125
1963,13,13,,0.999
1964,3,5,+,0.125
1965,13,13,,0.999
1966,13,13,,0.999
1967,3,5,+,0.128
1968,2,5,+,0.126
1969,2,5,+,0.129
1970,2,5,+,0.129
1971,13,13,,0.999
1972,13,13,,0.999
1973,13,13,,0.999
1974,13,13,,1
1975,13,13,,0.997
1976,13,13,,1
1977,13,13,,1
1978,13,13,,0.999
1979,13,13,,0.999
1980,13,13,,0.999
1981,13,13,,0.999
1982,13,13,,0.999
1983,13,13,,0.999
1984,13,13,,0.999
1985,13,13,,0.998
1986,13,13,,0.999
1987,13,13,,0.999
1988,13,13,,0.999
1989,13,13,,0.997
1990,13,13,,0.999
1991,13,13,,1
1992,13,13,,0.999
1993,13,13,,0.999
1994,13,13,,0.999
1995,13,13,,0.999
1996,13,13,,1
1997,13,13,,0.999
1998,13,13,,0.998
1999,13,13,,0.998
2000,13,13,,0.998
2001,13,13,,0.998
2002,2,5,+,0.232
2003,2,5,+,0.232
2004,10,10,,0.539
2005,13,13,,0.998
2006,10,5,+,0.251
2007,13,13,,0.998
2008,13,13,,0.998
2009,13,13,,0.998
2010,3,5,+,0.232
2011,8,5,+,0.232
2012,8,5,+,0.232
2013,8,5,+,0.232
2014,8,5,+,0.232
2015,13,13,,0.998
2016,13,13,,0.998
2017,7,5,+,0.232
2018,13,13,,0.998
2019,13,13,,0.998
2020,13,13,,0.998
2021,13,13,,0.998
2022,13,13,,0.998
2023,7,5,+,0.232
2024,13,13,,0.998
2025,11,5,+,0.232
2026,11,5,+,0.232
2027,13,13,,0.998
2028,12,12,,0.306
2029,1,5,+,0.232
2030,13,13,,0.998
2031,1,1,,0.997
2032,6,12,+,0.31
2033,6,12,+,0.311
2034,5,5,,0.232
2035,5,5,,0.232
2036,13,13,,0.999
2037,12,12,,0.343
2038,12,12,,0.337
2039,12,9,+,0.307
2040,12,11,+,0.677
2041,5,2,+,0.657
2042,13,13,,0.999
2043,13,13,,0.999
2044,13,13,,0.999
2045,1,1,,0.999
2046,7,7,,0.776
2047,7,7,,0.991
2048,6,12,+,0.334
2049,7,7,,0.991
2050,7,5,+,0.547
2051,6,9,+,0.403
2052,13,13,,0.999
2053,13,13,,0.999
2054,13,13,,0.999
2055,8,8,,0.648
2056,13,13,,0.999
2057,0,0,,0.969
2058,0,0,,0.968
2059,0,0,,0.973
2060,10,4,+,0.502
2061,9,4,+,0.514
2062,8,4,+,0.381
2063,0,0,,0.973
2064,13,13,,0.999
2065,4,5,+,0.125
2066,8,5,+,0.129
2067,4,5,+,0.126
2068,8,5,+,0.126
2069,8,5,+,0.129
2070,5,5,,0.125
2071,5,5,,0.127
2072,6,5,+,0.123
2073,5,5,,0.127
2074,1,5,+,0.13
2075,12,5,+,0.128
2076,1,5,+,0.126
2077,7,5,+,0.128
2078,7,5,+,0.127
2079,11,5,+,0.126
2080,0,5,+,0.132
2081,0,5,+,0.13
2082,10,5,+,0.13
2083,13,13,,0.999
2084,0,5,+,0.13
2085,9,5,+,0.129
2086,10,5,+,0.127
2087,10,5,+,0.125
2088,11,5,+,0.128
2089,9,5,+,0.127
2090,13,13,,0.999
2091,13,13,,0.999
2092,13,13,,0.999
2093,9,5,+,0.128
2094,13,13,,0.999
2095,13,13,,0.999
2096,13,13,,0.999
2097,13,13,,0.999
2098,13,13,,0.997
2099,13,13,,0.999
2100,13,13,,0.997
2101,13,13,,0.997
2102,13,13,,0.997
2103,13,13,,0.999
2104,13,13,,1
2105,13,13,,1
2106,13,13,,1
2107,13,13,,0.997
2108,13,13,,0.999
2109,13,13,,0.999
2110,13,13,,0.999
2111,13,13,,0.999
2112,13,13,,0.998
2113,13,13,,0.998
2114,13,13,,0.999
2115,13,13,,0.996
2116,13,13,,0.999
2117,13,13,,0.997
2118,13,13,,0.999
2119,13,13,,0.999
2120,13,13,,0.999
2121,13,13,,1
2122,13,13,,0.999
2123,13,13,,0.999
2124,13,13,,0.999
2125,13,13,,1
2126,13,13,,0.997
2127,13,13,,0.998
2128,13,13,,0.999
2129,13,13,,0.996
2130,13,13,,0.997
2131,13,13,,0.999
2132,13,13,,0.999
2133,13,13,,0.997
2134,13,13,,0.999
2135,13,13,,0.996
2136,13,13,,0.999
2137,13,13,,1
2138,13,13,,0.999
2139,13,13,,0.999
2140,13,13,,0.994
2141,13,13,,0.999
2142,13,13,,0.999
2143,13,13,,0.997
2144,13,13,,1
2145,13,13,,0.998
2146,13,13,,0.999
2147,13,13,,0.998
2148,13,13,,1
2149,13,13,,0.999
2150,13,13,,0.999
2151,13,13,,0.999
2152,13,13,,0.999
2153,13,13,,1
2154,13,13,,0.997
2155,13,13,,0.999
2156,13,13,,1
2157,13,13,,0.999
2158,13,13,,0.998
2159,13,13,,0.998
2160,13,13,,0.998
2161,2,5,+,0.232
2162,13,13,,0.998
2163,13,13,,0.998
2164,13,13,,0.998
2165,2,5,+,0.232
2166,13,13,,0.998
2167,2,5,+,0.232
2168,2,5,+,0.232
2169,13,13,,0.998
2170,13,13,,0.998
2171,2,5,+,0.232
2172,2,5,+,0.232
2173,13,13,,0.998
2174,3,12,+,0.36
2175,3,12,+,0.326
2176,3,12,+,0.389
2177,3,12,+,0.281
2178,9,12,+,0.339
2179,8,5,+,0.232
2180,8,5,+,0.232
2181,13,13,,0.998
2182,7,5,+,0.232
2183,13,13,,0.998
2184,9,5,+,0.232
2185,13,13,,0.998
2186,8,5,+,0.232
2187,13,13,,0.998
2188,13,13,,0.998
2189,13,13,,0.998
2190,13,13,,0.998
2191,13,13,,0.998
2192,7,5,+,0.232
2193,8,5,+,0.232
2194,13,13,,0.998
2195,13,13,,0.998
2196,7,5,+,0.232
2197,13,13,,0.998
2198,13,13,,0.998
2199,13,13,,0.998
2200,13,13,,0.998
2201,11,11,,0.409
2202,12,9,+,0.506
2203,11,12,+,0.355
2204,13,13,,0.998
2205,13,13,,0.998
2206,11,5,+,0.232
2207,4,4,,0.342
2208,4,5,+,0.232
2209,6,11,+,0.321
2210,4,12,+,0.343
2211,4,12,+,0.317
2212,6,5,+,0.232
2213,4,12,+,0.322
2214,1,10,+,0.638
2215,13,13,,0.999
2216,13,13,,0.999
2217,13,13,,0.999
2218,3,3,,0.859
2219,13,13,,0.999
2220,3,3,,0.845
2221,3,3,,0.868
2222,13,13,,0.999
2223,5,4,+,0.426
2224,5,4,+,0.522
2225,11,11,,0.391
2226,2,2,,0.589
2227,2,2,,0.589
2228,11,11,,0.397
2229,11,4,+,0.47
2230,2,5,+,0.66
2231,4,4,,0.487
2232,4,11,+,0.422
2233,13,13,,0.999
2234,4,4,,0.518
2235,1,1,,0.998
2236,13,13,,0.999
2237,13,13,,0.999
2238,13,13,,0.999
2239,13,13,,0.999
2240,1,1,,0.901
2241,13,13,,0.999
2242,1,1,,0.921
2243,1,1,,0.932
2244,1,1,,0.999
2245,6,9,+,0.461
2246,13,13,,0.999
2247,6,4,+,0.363
2248,6,9,+,0.4
2249,6,12,+,0.309
2250,7,7,,0.991
2251,6,9,+,0.406
2252,13,13,,0.999
2253,13,13,,0.998
2254,13,13,,0.999
2255,13,13,,0.999
2256,13,13,,0.999
2257,8,8,,0.583
2258,13,13,,0.999
2259,10,6,+,0.355
2260,9,9,,0.401
2261,0,0,,0.969
2262,8,5,+,0.33
2263,10,2,+,0.666
2264,10,4,+,0.508
2265,0,0,,0.98
2266,0,0,,0.969
2267,0,0,,0.977
2268,4,5,+,0.126
2269,4,5,+,0.129
2270,4,5,+,0.131
2271,4,5,+,0.126
2272,4,5,+,0.126
2273,4,5,+,0.126
2274,4,5,+,0.126
2275,8,5,+,0.125
2276,8,5,+,0.128
2277,5,5,,0.127
2278,13,13,,0.999
2279,5,5,,0.124
2280,8,5,+,0.126
2281,13,13,,0.999
2282,13,13,,0.999
2283,6,5,+,0.133
2284,5,5,,0.127
2285,1,5,+,0.129
2286,6,5,+,0.125
2287,6,5,+,0.125
2288,1,5,+,0.126
2289,1,5,+,0.128
2290,6,5,+,0.13
2291,6,5,+,0.125
2292,12,5,+,0.126
2293,12,5,+,0.124
2294,7,5,+,0.126
2295,7,5,+,0.129
2296,7,5,+,0.126
2297,7,5,+,0.125
2298,7,5,+,0.125
2299,10,5,+,0.128
2300,0,5,+,0.126
2301,11,5,+,0.132
2302,10,5,+,0.128
2303,10,5,+,0.145
2304,11,5,+,0.128
2305,9,5,+,0.125
2306,11,5,+,0.127
2307,13,13,,0.999
2308,13,13,,0.999
2309,13,13,,0.999
2310,11,5,+,0.132
2311,10,5,+,0.13
2312,13,13,,0.999
2313,10,5,+,0.125
2314,13,13,,0.999
2315,11,5,+,0.126
2316,10,5,+,0.127
2317,13,13,,0.999
2318,13,13,,0.999
2319,11,5,+,0.126
2320,13,13,,0.999
2321,13,13,,0.999
2322,13,13,,0.999
2323,13,13,,0.999
2324,13,13,,0.999
2325,13,13,,0.999
2326,2,5,+,0.126
2327,2,5,+,0.123
2328,3,5,+,0.13
2329,13,13,,0.999
2330,3,5,+,0.129
2331,13,13,,0.999
2332,3,5,+,0.131
2333,13,13,,0.998
2334,2,5,+,0.126
2335,13,13,,0.999
2336,13,13,,0.999
2337,2,5,+,0.127
2338,13,13,,0.999
2339,13,13,,0.999
2340,13,13,,0.999
2341,13,13,,0.998
2342,13,13,,0.997
2343,13,13,,0.999
2344,13,13,,0.997
2345,13,13,,0.999
2346,13,13,,0.999
2347,13,13,,0.999
2348,13,13,,0.999
2349,13,13,,0.998
2350,13,13,,0.996
2351,13,13,,0.999
2352,13,13,,1
2353,13,13,,0.996
2354,13,13,,1
2355,13,13,,0.999
2356,13,13,,0.999
2357,13,13,,0.999
2358,13,13,,0.999
2359,13,13,,0.996
2360,13,13,,0.997
