inst,label,pred,error,prediction
1248,2,2,,0.996
1249,2,2,,0.996
1250,2,2,,0.996
1251,2,2,,0.996
1252,2,2,,0.996
1253,2,2,,0.996
1254,2,2,,0.996
1255,2,2,,0.996
1256,2,2,,0.996
1257,2,2,,0.996
1258,2,2,,0.996
1259,2,2,,0.996
1260,2,2,,0.996
1261,2,2,,0.996
1262,2,2,,0.996
1263,2,2,,0.995
1264,2,2,,0.996
1265,2,2,,0.996
1266,0,0,,0.999
1267,0,0,,0.997
1268,0,0,,0.995
1269,0,0,,0.999
1270,0,0,,0.998
1271,0,0,,0.996
1272,0,0,,0.999
1273,0,0,,0.996
1274,0,0,,0.996
1275,0,0,,0.996
1276,0,0,,0.999
1277,0,0,,0.999
1278,0,0,,0.999
1279,0,0,,0.999
1280,0,0,,0.999
1281,0,0,,0.999
1282,0,0,,0.999
1283,0,0,,0.996
1284,0,0,,0.996
1285,0,0,,0.996
1286,0,0,,0.999
1287,0,0,,0.999
1288,0,0,,0.999
1289,0,0,,0.996
1290,0,0,,0.996
1291,5,5,,0.997
1292,0,0,,0.999
1293,5,5,,0.997
1294,0,0,,0.995
1295,5,5,,0.997
1296,0,0,,0.997
1297,5,5,,0.996
1298,5,5,,0.997
1299,0,0,,0.999
1300,5,5,,0.997
1301,5,5,,0.996
1302,5,5,,0.997
1303,5,3,+,0.631
1304,5,5,,0.989
1305,0,0,,0.998
1306,0,0,,0.999
1307,0,0,,0.997
1308,5,5,,0.997
1309,5,5,,0.997
1310,0,0,,0.999
1311,0,0,,0.999
1312,0,0,,0.999
1313,0,0,,0.999
1314,0,0,,0.999
1315,5,5,,0.945
1316,0,0,,0.996
1317,0,0,,0.999
1318,0,0,,0.999
1319,5,5,,0.997
1320,4,4,,0.999
1321,4,4,,0.999
1322,4,4,,0.998
1323,4,4,,0.999
1324,4,4,,0.999
1325,4,4,,0.999
1326,4,4,,0.998
1327,4,4,,0.998
1328,5,5,,0.992
1329,4,4,,0.999
1330,4,4,,0.997
1331,4,4,,0.999
1332,4,4,,0.985
1333,4,4,,0.999
1334,5,5,,0.955
1335,4,4,,0.999
1336,5,5,,0.612
1337,5,5,,0.887
1338,5,5,,0.506
1339,5,5,,0.889
1340,4,4,,1
1341,4,4,,0.999
1342,4,4,,0.999
1343,4,4,,0.999
1344,5,3,+,0.576
1345,4,4,,0.999
1346,4,4,,0.999
1347,4,4,,0.996
1348,4,4,,1
1349,5,5,,0.999
1350,5,5,,0.886
1351,5,5,,0.91
1352,1,1,,0.998
1353,1,1,,0.998
1354,1,1,,0.994
1355,3,3,,0.998
1356,1,1,,0.998
1357,3,3,,0.999
1358,1,1,,0.998
1359,3,3,,0.999
1360,1,1,,0.998
1361,3,3,,0.999
1362,1,1,,0.998
1363,1,1,,0.998
1364,1,1,,0.998
1365,1,1,,0.998
1366,1,1,,0.994
1367,1,1,,0.995
1368,1,1,,0.994
1369,1,1,,0.998
1370,1,1,,0.998
1371,3,3,,0.999
1372,3,3,,0.999
1373,3,3,,0.998
1374,1,1,,0.998
1375,1,1,,0.998
1376,1,1,,0.994
1377,3,3,,0.999
1378,3,3,,0.999
1379,1,1,,0.998
1380,1,1,,0.998
1381,3,3,,0.999
1382,1,1,,0.999
1383,3,3,,0.998
1384,1,1,,0.998
1385,1,1,,0.994
1386,3,3,,0.998
1387,1,1,,0.998
1388,1,1,,0.998
1389,1,1,,0.998
1390,3,3,,0.785
1391,3,3,,0.854
1392,2,2,,0.996
1393,2,2,,0.996
1394,2,2,,0.996
1395,2,2,,0.996
1396,3,3,,0.834
1397,3,3,,0.827
1398,3,3,,0.832
1399,2,2,,0.995
1400,2,2,,0.995
1401,2,2,,0.996
1402,2,2,,0.996
1403,2,2,,0.996
1404,2,2,,0.995
1405,2,2,,0.995
1406,2,2,,0.996
1407,2,2,,0.996
1408,2,2,,0.996
1409,3,3,,0.695
1410,3,3,,0.743
1411,3,5,+,0.995
1412,2,2,,0.996
1413,3,3,,0.848
1414,2,2,,0.996
1415,3,3,,0.846
1416,3,3,,0.852
1417,3,3,,0.829
1418,3,5,+,0.96
1419,3,5,+,0.793
1420,2,2,,0.996
1421,2,2,,0.996
1422,2,2,,0.996
1423,2,2,,0.996
1424,2,2,,0.995
1425,2,2,,0.996
1426,2,2,,0.996
1427,2,2,,0.995
1428,2,2,,0.996
1429,2,2,,0.996
1430,2,2,,0.995
1431,2,2,,0.996
1432,0,0,,0.997
1433,0,0,,0.999
1434,0,0,,0.997
1435,0,0,,0.997
1436,0,0,,0.996
1437,0,0,,0.999
1438,0,0,,0.999
1439,0,0,,0.999
1440,0,0,,0.999
1441,0,0,,0.999
1442,0,0,,0.999
1443,0,0,,0.998
1444,0,0,,0.997
1445,5,5,,0.977
1446,5,5,,0.997
1447,0,0,,0.999
1448,5,5,,0.997
1449,0,0,,0.998
1450,0,0,,0.996
1451,5,5,,0.998
1452,0,0,,0.999
1453,5,5,,0.998
1454,0,0,,0.999
1455,5,5,,0.997
1456,0,0,,0.997
1457,0,0,,0.999
1458,0,0,,0.999
1459,5,5,,0.986
1460,4,4,,0.999
1461,4,4,,0.998
1462,4,4,,0.998
1463,4,4,,0.999
1464,5,5,,0.889
1465,4,4,,0.999
1466,4,4,,0.999
1467,5,5,,0.885
1468,4,4,,0.999
1469,4,4,,0.999
1470,4,4,,0.999
1471,5,5,,0.994
1472,5,5,,0.885
1473,4,4,,0.998
1474,5,5,,0.999
1475,5,5,,0.999
1476,5,5,,0.823
1477,5,5,,0.992
1478,5,3,+,0.579
1479,5,5,,0.916
1480,4,4,,0.999
1481,4,4,,0.999
1482,5,5,,0.846
1483,4,4,,0.999
1484,5,5,,0.896
1485,4,4,,0.999
1486,3,3,,0.998
1487,3,3,,0.999
1488,1,1,,0.998
1489,3,3,,0.998
1490,1,1,,0.994
1491,3,3,,0.999
1492,3,3,,0.998
1493,1,1,,0.998
1494,1,1,,0.995
1495,1,1,,0.999
1496,1,1,,0.994
1497,1,1,,0.998
1498,1,1,,0.998
1499,1,1,,0.994
1500,3,3,,0.998
1501,3,3,,0.999
1502,1,1,,0.998
1503,3,3,,0.998
1504,3,3,,0.999
1505,3,3,,0.999
1506,3,3,,0.998
1507,3,3,,0.998
1508,1,1,,0.999
1509,1,1,,0.998
1510,1,1,,0.999
1511,1,1,,0.998
1512,3,3,,0.999
1513,3,3,,0.999
1514,1,1,,0.999
1515,1,1,,0.998
1516,1,1,,0.998
1517,1,1,,0.999
1518,1,1,,0.999
1519,1,1,,0.998
1520,3,3,,0.84
1521,3,3,,0.842
1522,3,5,+,0.786
1523,3,5,+,0.882
1524,2,2,,0.996
1525,3,3,,0.841
1526,2,2,,0.996
1527,2,2,,0.996
1528,3,3,,0.564
1529,2,2,,0.996
1530,2,2,,0.995
1531,2,2,,0.996
1532,2,2,,0.996
1533,2,2,,0.995
1534,2,2,,0.996
1535,2,2,,0.996
1536,2,2,,0.996
1537,2,2,,0.996
1538,2,2,,0.996
1539,2,2,,0.996
1540,3,5,+,0.999
1541,3,5,+,0.728
1542,2,2,,0.996
1543,3,3,,0.849
1544,2,2,,0.996
1545,3,3,,0.798
1546,3,3,,0.843
1547,2,2,,0.996
1548,3,3,,0.858
1549,2,2,,0.996
1550,2,2,,0.996
1551,2,2,,0.996
1552,2,2,,0.995
1553,2,2,,0.995
1554,0,0,,0.999
1555,0,0,,0.997
1556,0,0,,0.999
1557,0,0,,0.999
1558,0,0,,0.999
1559,0,0,,0.999
1560,0,0,,0.999
1561,0,0,,0.997
1562,0,0,,0.999
1563,0,0,,0.999
1564,0,0,,0.999
1565,0,0,,0.999
1566,0,0,,0.999
1567,0,0,,0.999
1568,0,0,,0.999
1569,0,0,,0.999
1570,0,0,,0.997
1571,5,5,,0.997
1572,5,5,,0.997
1573,0,0,,0.995
1574,5,3,+,0.838
1575,5,5,,0.997
1576,0,0,,0.999
1577,0,0,,0.997
1578,0,0,,0.999
1579,0,0,,0.999
1580,4,4,,0.999
1581,4,4,,0.998
1582,4,4,,0.997
1583,4,4,,0.998
1584,4,4,,0.998
1585,4,4,,0.999
1586,4,4,,0.999
1587,4,4,,1
1588,5,5,,0.839
1589,4,4,,0.998
1590,4,4,,0.999
1591,4,4,,0.996
1592,5,5,,0.888
1593,5,5,,0.98
1594,4,4,,0.999
1595,4,4,,0.999
1596,4,4,,0.999
1597,5,5,,0.875
1598,4,4,,0.984
1599,4,4,,0.999
1600,4,4,,0.998
1601,4,4,,0.999
1602,4,4,,0.997
1603,4,4,,0.999
1604,5,5,,0.905
1605,5,5,,0.999
1606,3,3,,0.999
1607,1,1,,0.998
1608,3,3,,0.999
1609,3,3,,0.999
1610,1,1,,0.998
1611,1,1,,0.994
1612,1,1,,0.998
1613,3,3,,0.999
1614,1,1,,0.998
1615,1,1,,0.999
1616,1,1,,0.999
1617,3,3,,0.999
1618,3,3,,0.999
1619,3,3,,0.999
1620,1,1,,0.994
1621,1,1,,0.998
1622,1,1,,0.998
1623,3,3,,0.999
1624,3,3,,0.999
1625,1,1,,0.994
1626,1,1,,0.998
1627,1,1,,0.998
1628,3,3,,0.86
1629,3,3,,0.816
1630,3,3,,0.841
1631,3,3,,0.832
1632,3,3,,0.833
1633,3,3,,0.602
1634,3,3,,0.8
1635,2,2,,0.996
1636,2,2,,0.996
1637,2,2,,0.996
1638,2,2,,0.996
1639,2,2,,0.996
1640,2,2,,0.996
1641,2,2,,0.995
1642,2,2,,0.996
1643,2,2,,0.995
1644,2,2,,0.996
1645,2,2,,0.996
1646,2,2,,0.996
1647,3,3,,0.868
1648,3,3,,0.864
1649,2,2,,0.996
1650,3,3,,0.661
1651,2,2,,0.996
1652,2,2,,0.996
1653,2,2,,0.996
1654,2,2,,0.996
1655,2,2,,0.996
1656,2,2,,0.996
1657,3,3,,0.826
1658,2,2,,0.996
1659,3,3,,0.833
1660,2,2,,0.996
1661,3,3,,0.794
1662,3,3,,0.835
1663,2,2,,0.996
1664,3,3,,0.774
1665,2,2,,0.996
1666,2,2,,0.995
1667,2,2,,0.996
1668,3,5,+,0.605
1669,2,2,,0.996
1670,2,2,,0.996
1671,0,0,,0.996
1672,0,0,,0.996
1673,0,0,,0.999
1674,0,0,,0.999
1675,0,0,,0.999
1676,0,0,,0.999
1677,0,0,,0.996
1678,0,0,,0.996
1679,0,0,,0.996
1680,0,0,,0.999
1681,0,0,,0.999
1682,0,0,,0.997
1683,0,0,,0.998
1684,5,5,,0.997
1685,0,0,,0.999
1686,0,0,,0.996
1687,5,5,,0.996
1688,5,5,,0.998
1689,0,0,,0.999
1690,0,0,,0.996
1691,5,5,,0.997
1692,0,0,,1
1693,5,5,,0.997
1694,5,5,,0.997
1695,0,0,,0.996
1696,0,0,,0.999
1697,5,5,,0.997
1698,0,0,,0.999
1699,4,4,,0.999
1700,4,4,,0.998
1701,4,4,,0.998
1702,4,4,,0.999
1703,4,4,,0.999
1704,4,4,,0.997
1705,4,4,,0.999
1706,4,4,,0.999
1707,5,5,,0.797
1708,4,4,,0.999
1709,5,3,+,0.623
1710,5,5,,0.885
1711,5,5,,0.89
1712,4,4,,0.998
1713,4,4,,0.999
1714,5,5,,0.999
1715,4,4,,0.999
1716,4,4,,0.992
1717,5,5,,0.842
1718,3,3,,0.998
1719,1,1,,0.998
1720,3,3,,0.999
1721,3,3,,0.999
1722,3,3,,0.998
1723,1,1,,0.998
1724,1,1,,0.998
1725,3,3,,0.999
1726,1,1,,0.999
1727,1,1,,0.998
1728,1,1,,0.995
1729,1,1,,0.998
1730,1,1,,0.994
1731,3,3,,0.999
1732,3,3,,0.999
1733,3,3,,0.998
1734,3,3,,0.999
1735,3,3,,0.999
1736,3,3,,0.999
1737,3,3,,0.999
1738,3,3,,0.999
1739,1,1,,0.998
1740,1,1,,0.994
1741,1,1,,0.994
1742,1,1,,0.994
1743,3,3,,0.999
1744,1,1,,0.998
1745,2,2,,0.996
1746,2,2,,0.996
1747,3,3,,0.864
1748,2,2,,0.996
1749,2,2,,0.995
1750,2,2,,0.996
1751,2,2,,0.996
1752,2,2,,0.996
1753,2,2,,0.996
1754,2,2,,0.995
1755,2,2,,0.996
1756,2,2,,0.996
1757,2,2,,0.996
1758,2,2,,0.996
1759,3,5,+,0.885
1760,2,2,,0.996
1761,2,2,,0.996
1762,3,5,+,0.959
1763,3,3,,0.502
1764,3,3,,0.755
1765,2,2,,0.996
1766,2,2,,0.995
1767,2,2,,0.996
1768,2,2,,0.996
1769,3,5,+,0.996
1770,3,3,,0.794
1771,2,2,,0.996
1772,3,3,,0.657
1773,3,5,+,0.845
1774,2,2,,0.996
1775,2,2,,0.996
1776,2,2,,0.996
1777,2,2,,0.996
1778,2,2,,0.996
1779,0,0,,0.999
1780,0,0,,0.999
1781,0,0,,0.996
1782,0,0,,0.999
1783,0,0,,0.999
1784,0,0,,0.997
1785,0,0,,0.999
1786,0,0,,0.996
1787,0,0,,0.999
1788,0,0,,0.996
1789,0,0,,0.999
1790,0,0,,0.997
1791,5,5,,0.998
1792,0,0,,0.999
1793,0,0,,0.996
1794,5,5,,0.996
1795,5,5,,0.997
1796,5,5,,0.988
1797,0,0,,0.999
1798,5,5,,0.998
1799,5,3,+,0.765
1800,5,3,+,0.738
1801,5,5,,0.995
1802,5,5,,0.997
1803,0,0,,0.999
1804,5,5,,0.998
1805,5,3,+,0.855
1806,5,5,,0.997
1807,0,0,,0.999
1808,0,0,,0.996
1809,5,5,,0.997
1810,5,5,,0.998
1811,5,5,,0.998
1812,4,4,,0.999
1813,4,4,,0.999
1814,4,4,,0.999
1815,4,4,,0.998
1816,4,4,,0.999
1817,4,4,,0.999
1818,4,4,,0.998
1819,4,4,,0.997
1820,4,4,,0.999
1821,4,4,,1
1822,4,4,,0.999
1823,4,4,,0.998
1824,4,4,,0.998
1825,5,5,,0.999
1826,4,4,,0.999
1827,4,4,,0.999
1828,4,4,,0.998
1829,4,4,,0.999
1830,5,5,,0.895
1831,4,4,,0.999
1832,5,5,,0.885
1833,5,5,,0.997
1834,5,5,,0.558
1835,4,4,,0.999
1836,4,4,,0.998
1837,4,4,,0.999
1838,5,5,,0.883
1839,5,5,,0.981
1840,5,5,,0.885
1841,4,4,,0.998
1842,4,4,,0.999
1843,4,4,,0.999
1844,4,4,,0.999
1845,4,4,,0.999
1846,4,4,,0.999
1847,4,4,,0.999
1848,5,5,,0.878
1849,4,4,,0.999
1850,4,4,,0.999
1851,4,4,,0.999
1852,5,5,,0.777
1853,5,5,,0.742
1854,5,5,,0.885
1855,3,3,,0.998
1856,3,3,,0.998
1857,1,1,,0.994
1858,3,3,,0.997
1859,1,1,,0.998
1860,3,3,,0.999
1861,1,1,,0.998
1862,1,1,,0.999
1863,1,1,,0.994
1864,1,1,,0.998
1865,1,1,,0.998
1866,1,1,,0.997
1867,1,1,,0.995
1868,3,3,,0.998
1869,3,3,,0.998
1870,1,1,,0.998
1871,3,3,,0.999
1872,1,1,,0.998
1873,3,3,,0.999
1874,1,1,,0.998
1875,1,1,,0.998
1876,3,3,,0.998
1877,1,1,,0.999
1878,3,3,,0.998
1879,1,1,,0.999
1880,1,1,,0.999
1881,1,1,,0.999
1882,3,3,,0.998
1883,3,3,,0.999
1884,3,3,,0.999
1885,1,1,,0.994
1886,3,3,,0.998
1887,1,1,,0.998
1888,1,1,,0.994
1889,1,1,,0.994
1890,1,1,,0.999
1891,1,1,,0.994
1892,1,1,,0.999
1893,1,1,,0.999
1894,1,1,,0.994
1895,1,1,,0.998
1896,3,3,,0.84
1897,3,3,,0.805
1898,3,3,,0.856
1899,2,2,,0.996
1900,3,5,+,0.992
1901,2,2,,0.996
1902,2,2,,0.996
1903,2,2,,0.996
1904,2,2,,0.995
1905,2,2,,0.996
1906,2,2,,0.996
1907,2,2,,0.996
1908,2,2,,0.996
1909,2,2,,0.996
1910,2,2,,0.995
1911,2,2,,0.996
1912,2,2,,0.996
1913,2,2,,0.996
1914,2,2,,0.996
1915,2,2,,0.996
1916,2,2,,0.996
1917,3,3,,0.853
1918,2,2,,0.996
1919,2,2,,0.995
1920,2,2,,0.996
1921,3,3,,0.756
1922,3,3,,0.84
1923,2,2,,0.996
1924,3,3,,0.583
1925,2,2,,0.996
1926,2,2,,0.996
1927,3,3,,0.812
1928,3,5,+,0.581
1929,3,5,+,0.987
1930,2,2,,0.996
1931,2,2,,0.996
1932,2,2,,0.996
1933,2,2,,0.996
1934,2,2,,0.995
1935,2,2,,0.996
1936,2,2,,0.996
1937,2,2,,0.996
1938,0,0,,0.999
1939,0,0,,0.996
1940,0,0,,0.999
1941,0,0,,0.997
1942,0,0,,0.999
1943,0,0,,0.996
1944,0,0,,0.999
1945,0,0,,0.999
1946,0,0,,0.999
1947,0,0,,0.999
1948,0,0,,1
1949,0,0,,0.996
1950,0,0,,0.999
1951,0,0,,0.996
1952,5,5,,0.997
1953,0,0,,0.999
1954,0,0,,1
1955,0,0,,0.999
1956,0,0,,0.997
1957,5,5,,0.997
1958,5,5,,0.997
1959,5,3,+,0.828
1960,5,3,+,0.722
1961,5,5,,0.997
1962,0,0,,0.999
1963,5,5,,0.997
1964,0,0,,0.998
1965,5,5,,0.997
1966,5,5,,0.997
1967,0,0,,0.997
1968,0,0,,0.999
1969,0,0,,0.997
1970,0,0,,0.999
1971,5,5,,0.714
1972,5,5,,0.997
1973,4,4,,0.999
1974,4,4,,0.998
1975,4,4,,0.999
1976,4,4,,0.999
1977,4,4,,0.999
1978,4,4,,0.999
1979,4,4,,0.998
1980,4,4,,0.998
1981,5,5,,0.916
1982,5,5,,0.999
1983,4,4,,0.999
1984,5,3,+,0.524
1985,4,4,,0.998
1986,5,5,,0.888
1987,5,3,+,0.503
1988,5,5,,0.861
1989,4,4,,0.999
1990,4,4,,0.999
1991,5,5,,0.999
1992,5,5,,0.889
1993,5,5,,0.896
1994,5,5,,0.896
1995,5,5,,0.886
1996,4,4,,0.999
1997,5,3,+,0.813
1998,3,3,,0.999
1999,3,3,,0.999
2000,3,3,,0.999
2001,3,3,,0.999
2002,1,1,,0.998
2003,1,1,,0.998
2004,1,1,,0.994
2005,3,3,,0.999
2006,1,1,,0.996
2007,3,3,,0.999
2008,3,3,,0.999
2009,3,3,,0.999
2010,1,1,,0.998
2011,1,1,,0.998
2012,1,1,,0.998
2013,1,1,,0.998
2014,1,1,,0.998
2015,3,3,,0.998
2016,3,3,,0.999
2017,1,1,,0.998
2018,3,3,,0.999
2019,3,3,,0.999
2020,3,3,,0.999
2021,3,3,,0.998
2022,3,3,,0.999
2023,1,1,,0.998
2024,3,3,,0.999
2025,1,1,,0.998
2026,1,1,,0.998
2027,3,3,,0.998
2028,1,1,,0.994
2029,1,1,,0.998
2030,3,3,,0.999
2031,1,1,,0.994
2032,1,1,,0.999
2033,1,1,,0.994
2034,1,1,,0.998
2035,1,1,,0.998
2036,3,3,,0.855
2037,2,2,,0.996
2038,2,2,,0.996
2039,2,2,,0.996
2040,2,2,,0.996
2041,2,2,,0.996
2042,3,3,,0.859
2043,3,3,,0.846
2044,3,5,+,0.998
2045,2,2,,0.996
2046,2,2,,0.996
2047,2,2,,0.996
2048,2,2,,0.996
2049,2,2,,0.996
2050,2,2,,0.996
2051,2,2,,0.996
2052,3,3,,0.829
2053,3,5,+,0.996
2054,3,3,,0.645
2055,2,2,,0.996
2056,3,5,+,0.502
2057,2,2,,0.995
2058,2,2,,0.996
2059,2,2,,0.996
2060,2,2,,0.996
2061,2,2,,0.996
2062,2,2,,0.996
2063,2,2,,0.996
2064,5,5,,0.997
2065,0,0,,0.999
2066,0,0,,0.999
2067,0,0,,0.999
2068,0,0,,0.997
2069,0,0,,0.999
2070,0,0,,0.999
2071,0,0,,0.999
2072,0,0,,1
2073,0,0,,0.999
2074,0,0,,0.998
2075,0,0,,0.997
2076,0,0,,0.999
2077,0,0,,0.996
2078,0,0,,0.997
2079,0,0,,0.999
2080,0,0,,0.999
2081,0,0,,0.999
2082,0,0,,0.996
2083,5,5,,0.997
2084,0,0,,0.996
2085,0,0,,0.999
2086,0,0,,0.999
2087,0,0,,0.999
2088,0,0,,0.999
2089,0,0,,0.997
2090,5,5,,0.998
2091,5,5,,0.997
2092,5,5,,0.997
2093,0,0,,0.999
2094,5,5,,0.997
2095,5,5,,0.998
2096,5,5,,0.997
2097,5,5,,0.987
2098,4,4,,0.999
2099,4,4,,0.998
2100,4,4,,0.998
2101,4,4,,0.999
2102,4,4,,0.999
2103,4,4,,0.999
2104,4,4,,0.999
2105,4,4,,0.999
2106,4,4,,0.999
2107,4,4,,0.999
2108,4,4,,0.999
2109,4,4,,0.999
2110,4,4,,0.999
2111,4,4,,0.998
2112,4,4,,0.999
2113,4,4,,1
2114,4,4,,0.999
2115,4,4,,0.999
2116,4,4,,0.999
2117,4,4,,0.999
2118,5,5,,0.597
2119,5,5,,0.854
2120,5,3,+,0.524
2121,4,4,,1
2122,5,5,,0.557
2123,5,5,,0.918
2124,5,5,,0.886
2125,5,5,,0.999
2126,4,4,,0.999
2127,5,5,,0.775
2128,5,5,,0.885
2129,4,4,,0.999
2130,4,4,,0.999
2131,5,5,,0.999
2132,4,4,,0.998
2133,4,4,,0.997
2134,5,3,+,0.762
2135,4,4,,0.999
2136,5,5,,0.996
2137,5,5,,0.999
2138,5,5,,0.992
2139,5,5,,0.848
2140,4,4,,0.999
2141,5,5,,0.88
2142,4,4,,0.999
2143,4,4,,0.999
2144,4,4,,0.999
2145,4,4,,0.999
2146,4,4,,0.998
2147,4,4,,0.999
2148,4,4,,0.998
2149,4,4,,0.998
2150,4,4,,0.999
2151,5,5,,0.886
2152,5,5,,0.841
2153,4,4,,0.991
2154,4,4,,0.999
2155,5,5,,0.895
2156,5,5,,0.999
2157,5,5,,0.892
2158,3,3,,0.999
2159,3,3,,0.999
2160,3,3,,0.999
2161,1,1,,0.998
2162,3,3,,0.999
2163,3,3,,0.999
2164,3,3,,0.999
2165,1,1,,0.998
2166,3,3,,0.999
2167,1,1,,0.998
2168,1,1,,0.998
2169,3,3,,0.998
2170,3,3,,0.998
2171,1,1,,0.998
2172,1,1,,0.998
2173,3,3,,0.999
2174,1,1,,0.999
2175,1,1,,0.999
2176,1,1,,0.999
2177,1,1,,0.999
2178,1,1,,0.999
2179,1,1,,0.998
2180,1,1,,0.998
2181,3,3,,0.999
2182,1,1,,0.998
2183,3,3,,0.999
2184,1,1,,0.998
2185,3,3,,0.999
2186,1,1,,0.998
2187,3,3,,0.998
2188,3,3,,0.999
2189,3,3,,0.999
2190,3,3,,0.999
2191,3,3,,0.998
2192,1,1,,0.998
2193,1,1,,0.998
2194,3,3,,0.998
2195,3,3,,0.999
2196,1,1,,0.998
2197,3,3,,0.999
2198,3,3,,0.999
2199,3,3,,0.998
2200,3,3,,0.999
2201,1,1,,0.999
2202,1,1,,0.999
2203,1,1,,0.999
2204,3,3,,0.999
2205,3,3,,0.998
2206,1,1,,0.998
2207,1,1,,0.999
2208,1,1,,0.998
2209,1,1,,0.999
2210,1,1,,0.999
2211,1,1,,0.993
2212,1,1,,0.998
2213,1,1,,0.999
2214,1,1,,0.994
2215,3,5,+,0.866
2216,3,5,+,0.952
2217,3,3,,0.731
2218,2,2,,0.996
2219,3,5,+,0.844
2220,2,2,,0.996
2221,2,2,,0.996
2222,3,5,+,0.885
2223,2,2,,0.996
2224,2,2,,0.996
2225,2,2,,0.996
2226,2,2,,0.995
2227,2,2,,0.995
2228,2,2,,0.996
2229,2,2,,0.996
2230,2,2,,0.995
2231,2,2,,0.996
2232,2,2,,0.995
2233,3,5,+,0.626
2234,2,2,,0.996
2235,2,2,,0.996
2236,3,3,,0.838
2237,3,5,+,0.883
2238,3,3,,0.845
2239,3,3,,0.849
2240,2,2,,0.996
2241,3,3,,0.86
2242,2,2,,0.996
2243,2,2,,0.996
2244,2,2,,0.996
2245,2,2,,0.996
2246,3,3,,0.826
2247,2,2,,0.996
2248,2,2,,0.996
2249,2,2,,0.996
2250,2,2,,0.996
2251,2,2,,0.996
2252,3,5,+,0.608
2253,3,3,,0.548
2254,3,3,,0.813
2255,3,3,,0.536
2256,3,5,+,0.989
2257,2,2,,0.996
2258,3,3,,0.811
2259,2,2,,0.996
2260,2,2,,0.996
2261,2,2,,0.996
2262,2,2,,0.995
2263,2,2,,0.996
2264,2,2,,0.996
2265,2,2,,0.996
2266,2,2,,0.995
2267,2,2,,0.996
2268,0,0,,0.999
2269,0,0,,0.998
2270,0,0,,0.998
2271,0,0,,0.999
2272,0,0,,0.999
2273,0,0,,0.999
2274,0,0,,0.999
2275,0,0,,0.999
2276,0,0,,0.999
2277,0,0,,0.996
2278,5,5,,0.996
2279,0,0,,0.999
2280,0,0,,0.999
2281,5,5,,0.998
2282,5,5,,0.998
2283,0,0,,0.998
2284,0,0,,0.999
2285,0,0,,0.999
2286,0,0,,0.999
2287,0,0,,0.999
2288,0,0,,0.996
2289,0,0,,0.999
2290,0,0,,0.998
2291,0,0,,0.999
2292,0,0,,0.999
2293,0,0,,0.998
2294,0,0,,0.999
2295,0,0,,0.996
2296,0,0,,0.999
2297,0,0,,0.999
2298,0,0,,0.999
2299,0,0,,0.999
2300,0,0,,0.999
2301,0,0,,0.999
2302,0,0,,0.999
2303,0,0,,1
2304,0,0,,0.999
2305,0,0,,0.999
2306,0,0,,0.999
2307,5,5,,0.997
2308,5,5,,0.998
2309,5,5,,0.997
2310,0,0,,0.996
2311,0,0,,0.997
2312,5,5,,0.997
2313,0,0,,0.999
2314,5,5,,0.998
2315,0,0,,0.999
2316,0,0,,0.996
2317,5,5,,0.997
2318,5,5,,0.998
2319,0,0,,0.997
2320,5,5,,0.996
2321,5,5,,0.997
2322,5,5,,0.996
2323,5,5,,0.998
2324,5,5,,0.996
2325,5,5,,0.997
2326,0,0,,0.997
2327,0,0,,0.999
2328,0,0,,0.998
2329,5,5,,0.998
2330,0,0,,0.997
2331,5,5,,0.997
2332,0,0,,0.996
2333,5,5,,0.824
2334,0,0,,0.999
2335,5,5,,0.997
2336,5,5,,0.997
2337,0,0,,0.999
2338,4,4,,0.999
2339,4,4,,0.999
2340,4,4,,0.999
2341,4,4,,0.998
2342,4,4,,0.999
2343,4,4,,0.999
2344,4,4,,0.998
2345,5,5,,0.577
2346,4,4,,0.999
2347,4,4,,0.999
2348,5,3,+,0.818
2349,4,4,,0.999
2350,4,4,,0.999
2351,4,4,,0.999
2352,4,4,,0.984
2353,4,4,,0.999
2354,5,5,,0.999
2355,5,5,,0.885
2356,5,5,,0.908
2357,5,5,,0.885
2358,4,4,,0.999
2359,4,4,,0.998
2360,4,4,,0.999
2361,4,4,,0.999
2362,4,4,,0.999
2363,4,4,,0.999
2364,5,5,,0.999
2365,5,5,,0.999
2366,3,3,,0.999
2367,3,3,,0.992
2368,3,3,,0.998
2369,1,1,,0.998
2370,1,1,,0.994
2371,3,3,,0.998
2372,1,1,,0.999
2373,1,1,,0.998
2374,1,1,,0.999
2375,1,1,,0.998
2376,1,1,,0.995
2377,1,1,,0.998
2378,1,1,,0.998
2379,1,1,,0.998
2380,3,3,,0.998
2381,3,3,,0.999
2382,3,3,,0.999
2383,3,3,,0.999
2384,3,3,,0.999
2385,3,3,,0.999
2386,3,3,,0.998
2387,1,1,,0.994
2388,1,1,,0.995
2389,3,3,,0.998
2390,1,1,,0.999
2391,1,1,,0.998
2392,1,1,,0.999
2393,1,1,,0.999
2394,1,1,,0.998
2395,1,1,,0.995
2396,1,1,,0.994
2397,3,3,,0.86
2398,2,2,,0.996
2399,3,5,+,0.963
2400,3,3,,0.804
2401,2,2,,0.995
2402,2,2,,0.996
2403,3,3,,0.821
2404,2,2,,0.995
2405,3,5,+,0.851
2406,3,3,,0.865
2407,2,2,,0.996
2408,2,2,,0.996
2409,2,2,,0.996
2410,3,3,,0.751
